t,th1,th2,dth1,dth2
1.6078,-2.31752,-1.34664,0.693633,-3.72045
1.6079,-2.31745,-1.34702,0.693906,-3.72038
1.608,-2.31738,-1.34739,0.69418,-3.72032
1.6081,-2.31731,-1.34776,0.694454,-3.72026
1.6082,-2.31724,-1.34813,0.694728,-3.7202
1.6083,-2.31717,-1.3485,0.695001,-3.72014
1.6084,-2.3171,-1.34888,0.695275,-3.72008
1.6085,-2.31704,-1.34925,0.695549,-3.72002
1.6086,-2.31697,-1.34962,0.695823,-3.71996
1.6087,-2.3169,-1.34999,0.696096,-3.7199
1.6088,-2.31683,-1.35036,0.69637,-3.71984
1.6089,-2.31676,-1.35074,0.696644,-3.71978
1.609,-2.31669,-1.35111,0.696918,-3.71972
1.6091,-2.31662,-1.35148,0.697192,-3.71966
1.6092,-2.31655,-1.35185,0.697466,-3.7196
1.6093,-2.31648,-1.35222,0.69774,-3.71954
1.6094,-2.31641,-1.3526,0.698014,-3.71948
1.6095,-2.31634,-1.35297,0.698288,-3.71942
1.6096,-2.31627,-1.35334,0.698562,-3.71935
1.6097,-2.3162,-1.35371,0.698836,-3.71929
1.6098,-2.31613,-1.35408,0.69911,-3.71923
1.6099,-2.31606,-1.35446,0.699384,-3.71917
1.61,-2.31599,-1.35483,0.699658,-3.71911
1.6101,-2.31592,-1.3552,0.699932,-3.71905
1.6102,-2.31585,-1.35557,0.700206,-3.71899
1.6103,-2.31578,-1.35594,0.700481,-3.71893
1.6104,-2.31571,-1.35632,0.700755,-3.71887
1.6105,-2.31564,-1.35669,0.701029,-3.71881
1.6106,-2.31557,-1.35706,0.701303,-3.71875
1.6107,-2.3155,-1.35743,0.701577,-3.71869
1.6108,-2.31543,-1.3578,0.701852,-3.71863
1.6109,-2.31536,-1.35818,0.702126,-3.71857
1.611,-2.31529,-1.35855,0.7024,-3.71851
1.6111,-2.31522,-1.35892,0.702675,-3.71845
1.6112,-2.31515,-1.35929,0.702949,-3.71839
1.6113,-2.31508,-1.35966,0.703223,-3.71833
1.6114,-2.31501,-1.36003,0.703498,-3.71827
1.6115,-2.31494,-1.36041,0.703772,-3.71821
1.6116,-2.31487,-1.36078,0.704047,-3.71815
1.6117,-2.3148,-1.36115,0.704321,-3.71809
1.6118,-2.31473,-1.36152,0.704596,-3.71803
1.6119,-2.31465,-1.36189,0.70487,-3.71797
1.612,-2.31458,-1.36227,0.705145,-3.71791
1.6121,-2.31451,-1.36264,0.705419,-3.71785
1.6122,-2.31444,-1.36301,0.705694,-3.71779
1.6123,-2.31437,-1.36338,0.705968,-3.71774
1.6124,-2.3143,-1.36375,0.706243,-3.71768
1.6125,-2.31423,-1.36412,0.706518,-3.71762
1.6126,-2.31416,-1.3645,0.706792,-3.71756
1.6127,-2.31409,-1.36487,0.707067,-3.7175
1.6128,-2.31402,-1.36524,0.707342,-3.71744
1.6129,-2.31395,-1.36561,0.707616,-3.71738
1.613,-2.31388,-1.36598,0.707891,-3.71732
1.6131,-2.31381,-1.36635,0.708166,-3.71726
1.6132,-2.31374,-1.36673,0.708441,-3.7172
1.6133,-2.31367,-1.3671,0.708716,-3.71714
1.6134,-2.31359,-1.36747,0.70899,-3.71708
1.6135,-2.31352,-1.36784,0.709265,-3.71702
1.6136,-2.31345,-1.36821,0.70954,-3.71696
1.6137,-2.31338,-1.36858,0.709815,-3.7169
1.6138,-2.31331,-1.36896,0.71009,-3.71684
1.6139,-2.31324,-1.36933,0.710365,-3.71678
1.614,-2.31317,-1.3697,0.71064,-3.71673
1.6141,-2.3131,-1.37007,0.710915,-3.71667
1.6142,-2.31303,-1.37044,0.71119,-3.71661
1.6143,-2.31295,-1.37081,0.711465,-3.71655
1.6144,-2.31288,-1.37119,0.71174,-3.71649
1.6145,-2.31281,-1.37156,0.712015,-3.71643
1.6146,-2.31274,-1.37193,0.71229,-3.71637
1.6147,-2.31267,-1.3723,0.712565,-3.71631
1.6148,-2.3126,-1.37267,0.71284,-3.71625
1.6149,-2.31253,-1.37304,0.713116,-3.71619
1.615,-2.31246,-1.37342,0.713391,-3.71614
1.6151,-2.31238,-1.37379,0.713666,-3.71608
1.6152,-2.31231,-1.37416,0.713941,-3.71602
1.6153,-2.31224,-1.37453,0.714216,-3.71596
1.6154,-2.31217,-1.3749,0.714492,-3.7159
1.6155,-2.3121,-1.37527,0.714767,-3.71584
1.6156,-2.31203,-1.37565,0.715042,-3.71578
1.6157,-2.31196,-1.37602,0.715318,-3.71572
1.6158,-2.31188,-1.37639,0.715593,-3.71567
1.6159,-2.31181,-1.37676,0.715868,-3.71561
1.616,-2.31174,-1.37713,0.716144,-3.71555
1.6161,-2.31167,-1.3775,0.716419,-3.71549
1.6162,-2.3116,-1.37788,0.716695,-3.71543
1.6163,-2.31153,-1.37825,0.71697,-3.71537
1.6164,-2.31145,-1.37862,0.717246,-3.71531
1.6165,-2.31138,-1.37899,0.717521,-3.71526
1.6166,-2.31131,-1.37936,0.717797,-3.7152
1.6167,-2.31124,-1.37973,0.718072,-3.71514
1.6168,-2.31117,-1.3801,0.718348,-3.71508
1.6169,-2.3111,-1.38048,0.718623,-3.71502
1.617,-2.31102,-1.38085,0.718899,-3.71496
1.6171,-2.31095,-1.38122,0.719175,-3.71491
1.6172,-2.31088,-1.38159,0.71945,-3.71485
1.6173,-2.31081,-1.38196,0.719726,-3.71479
1.6174,-2.31074,-1.38233,0.720002,-3.71473
1.6175,-2.31066,-1.3827,0.720278,-3.71467
1.6176,-2.31059,-1.38308,0.720553,-3.71461
1.6177,-2.31052,-1.38345,0.720829,-3.71456
1.6178,-2.31045,-1.38382,0.721105,-3.7145
1.6179,-2.31038,-1.38419,0.721381,-3.71444
1.618,-2.3103,-1.38456,0.721657,-3.71438
1.6181,-2.31023,-1.38493,0.721932,-3.71432
1.6182,-2.31016,-1.3853,0.722208,-3.71427
1.6183,-2.31009,-1.38568,0.722484,-3.71421
1.6184,-2.31001,-1.38605,0.72276,-3.71415
1.6185,-2.30994,-1.38642,0.723036,-3.71409
1.6186,-2.30987,-1.38679,0.723312,-3.71403
1.6187,-2.3098,-1.38716,0.723588,-3.71398
1.6188,-2.30973,-1.38753,0.723864,-3.71392
1.6189,-2.30965,-1.3879,0.72414,-3.71386
1.619,-2.30958,-1.38828,0.724416,-3.7138
1.6191,-2.30951,-1.38865,0.724692,-3.71375
1.6192,-2.30944,-1.38902,0.724969,-3.71369
1.6193,-2.30936,-1.38939,0.725245,-3.71363
1.6194,-2.30929,-1.38976,0.725521,-3.71357
1.6195,-2.30922,-1.39013,0.725797,-3.71351
1.6196,-2.30915,-1.3905,0.726073,-3.71346
1.6197,-2.30907,-1.39088,0.726349,-3.7134
1.6198,-2.309,-1.39125,0.726626,-3.71334
1.6199,-2.30893,-1.39162,0.726902,-3.71328
1.62,-2.30885,-1.39199,0.727178,-3.71323
1.6201,-2.30878,-1.39236,0.727455,-3.71317
1.6202,-2.30871,-1.39273,0.727731,-3.71311
1.6203,-2.30864,-1.3931,0.728007,-3.71305
1.6204,-2.30856,-1.39347,0.728284,-3.713
1.6205,-2.30849,-1.39385,0.72856,-3.71294
1.6206,-2.30842,-1.39422,0.728837,-3.71288
1.6207,-2.30835,-1.39459,0.729113,-3.71283
1.6208,-2.30827,-1.39496,0.72939,-3.71277
1.6209,-2.3082,-1.39533,0.729666,-3.71271
1.621,-2.30813,-1.3957,0.729943,-3.71265
1.6211,-2.30805,-1.39607,0.730219,-3.7126
1.6212,-2.30798,-1.39645,0.730496,-3.71254
1.6213,-2.30791,-1.39682,0.730772,-3.71248
1.6214,-2.30783,-1.39719,0.731049,-3.71243
1.6215,-2.30776,-1.39756,0.731326,-3.71237
1.6216,-2.30769,-1.39793,0.731602,-3.71231
1.6217,-2.30761,-1.3983,0.731879,-3.71225
1.6218,-2.30754,-1.39867,0.732156,-3.7122
1.6219,-2.30747,-1.39904,0.732432,-3.71214
1.622,-2.30739,-1.39942,0.732709,-3.71208
1.6221,-2.30732,-1.39979,0.732986,-3.71203
1.6222,-2.30725,-1.40016,0.733263,-3.71197
1.6223,-2.30718,-1.40053,0.73354,-3.71191
1.6224,-2.3071,-1.4009,0.733816,-3.71186
1.6225,-2.30703,-1.40127,0.734093,-3.7118
1.6226,-2.30695,-1.40164,0.73437,-3.71174
1.6227,-2.30688,-1.40201,0.734647,-3.71169
1.6228,-2.30681,-1.40238,0.734924,-3.71163
1.6229,-2.30673,-1.40276,0.735201,-3.71157
1.623,-2.30666,-1.40313,0.735478,-3.71152
1.6231,-2.30659,-1.4035,0.735755,-3.71146
1.6232,-2.30651,-1.40387,0.736032,-3.7114
1.6233,-2.30644,-1.40424,0.736309,-3.71135
1.6234,-2.30637,-1.40461,0.736586,-3.71129
1.6235,-2.30629,-1.40498,0.736863,-3.71123
1.6236,-2.30622,-1.40535,0.73714,-3.71118
1.6237,-2.30615,-1.40572,0.737418,-3.71112
1.6238,-2.30607,-1.4061,0.737695,-3.71106
1.6239,-2.306,-1.40647,0.737972,-3.71101
1.624,-2.30592,-1.40684,0.738249,-3.71095
1.6241,-2.30585,-1.40721,0.738526,-3.7109
1.6242,-2.30578,-1.40758,0.738804,-3.71084
1.6243,-2.3057,-1.40795,0.739081,-3.71078
1.6244,-2.30563,-1.40832,0.739358,-3.71073
1.6245,-2.30555,-1.40869,0.739636,-3.71067
1.6246,-2.30548,-1.40906,0.739913,-3.71061
1.6247,-2.30541,-1.40944,0.74019,-3.71056
1.6248,-2.30533,-1.40981,0.740468,-3.7105
1.6249,-2.30526,-1.41018,0.740745,-3.71045
1.625,-2.30518,-1.41055,0.741023,-3.71039
1.6251,-2.30511,-1.41092,0.7413,-3.71033
1.6252,-2.30504,-1.41129,0.741578,-3.71028
1.6253,-2.30496,-1.41166,0.741855,-3.71022
1.6254,-2.30489,-1.41203,0.742133,-3.71017
1.6255,-2.30481,-1.4124,0.74241,-3.71011
1.6256,-2.30474,-1.41277,0.742688,-3.71005
1.6257,-2.30467,-1.41315,0.742965,-3.71
1.6258,-2.30459,-1.41352,0.743243,-3.70994
1.6259,-2.30452,-1.41389,0.743521,-3.70989
1.626,-2.30444,-1.41426,0.743798,-3.70983
1.6261,-2.30437,-1.41463,0.744076,-3.70978
1.6262,-2.30429,-1.415,0.744354,-3.70972
1.6263,-2.30422,-1.41537,0.744632,-3.70966
1.6264,-2.30414,-1.41574,0.744909,-3.70961
1.6265,-2.30407,-1.41611,0.745187,-3.70955
1.6266,-2.304,-1.41648,0.745465,-3.7095
1.6267,-2.30392,-1.41686,0.745743,-3.70944
1.6268,-2.30385,-1.41723,0.746021,-3.70939
1.6269,-2.30377,-1.4176,0.746299,-3.70933
1.627,-2.3037,-1.41797,0.746576,-3.70928
1.6271,-2.30362,-1.41834,0.746854,-3.70922
1.6272,-2.30355,-1.41871,0.747132,-3.70917
1.6273,-2.30347,-1.41908,0.74741,-3.70911
1.6274,-2.3034,-1.41945,0.747688,-3.70906
1.6275,-2.30332,-1.41982,0.747966,-3.709
1.6276,-2.30325,-1.42019,0.748244,-3.70894
1.6277,-2.30317,-1.42056,0.748523,-3.70889
1.6278,-2.3031,-1.42094,0.748801,-3.70883
1.6279,-2.30302,-1.42131,0.749079,-3.70878
1.628,-2.30295,-1.42168,0.749357,-3.70872
1.6281,-2.30287,-1.42205,0.749635,-3.70867
1.6282,-2.3028,-1.42242,0.749913,-3.70861
1.6283,-2.30272,-1.42279,0.750192,-3.70856
1.6284,-2.30265,-1.42316,0.75047,-3.7085
1.6285,-2.30257,-1.42353,0.750748,-3.70845
1.6286,-2.3025,-1.4239,0.751026,-3.70839
1.6287,-2.30242,-1.42427,0.751305,-3.70834
1.6288,-2.30235,-1.42464,0.751583,-3.70828
1.6289,-2.30227,-1.42502,0.751861,-3.70823
1.629,-2.3022,-1.42539,0.75214,-3.70817
1.6291,-2.30212,-1.42576,0.752418,-3.70812
1.6292,-2.30205,-1.42613,0.752697,-3.70806
1.6293,-2.30197,-1.4265,0.752975,-3.70801
1.6294,-2.3019,-1.42687,0.753254,-3.70796
1.6295,-2.30182,-1.42724,0.753532,-3.7079
1.6296,-2.30175,-1.42761,0.753811,-3.70785
1.6297,-2.30167,-1.42798,0.754089,-3.70779
1.6298,-2.3016,-1.42835,0.754368,-3.70774
1.6299,-2.30152,-1.42872,0.754646,-3.70768
1.63,-2.30144,-1.42909,0.754925,-3.70763
1.6301,-2.30137,-1.42946,0.755204,-3.70757
1.6302,-2.30129,-1.42984,0.755482,-3.70752
1.6303,-2.30122,-1.43021,0.755761,-3.70746
1.6304,-2.30114,-1.43058,0.75604,-3.70741
1.6305,-2.30107,-1.43095,0.756318,-3.70736
1.6306,-2.30099,-1.43132,0.756597,-3.7073
1.6307,-2.30092,-1.43169,0.756876,-3.70725
1.6308,-2.30084,-1.43206,0.757155,-3.70719
1.6309,-2.30076,-1.43243,0.757434,-3.70714
1.631,-2.30069,-1.4328,0.757712,-3.70708
1.6311,-2.30061,-1.43317,0.757991,-3.70703
1.6312,-2.30054,-1.43354,0.75827,-3.70698
1.6313,-2.30046,-1.43391,0.758549,-3.70692
1.6314,-2.30038,-1.43428,0.758828,-3.70687
1.6315,-2.30031,-1.43465,0.759107,-3.70681
1.6316,-2.30023,-1.43503,0.759386,-3.70676
1.6317,-2.30016,-1.4354,0.759665,-3.70671
1.6318,-2.30008,-1.43577,0.759944,-3.70665
1.6319,-2.30001,-1.43614,0.760223,-3.7066
1.632,-2.29993,-1.43651,0.760502,-3.70654
1.6321,-2.29985,-1.43688,0.760782,-3.70649
1.6322,-2.29978,-1.43725,0.761061,-3.70644
1.6323,-2.2997,-1.43762,0.76134,-3.70638
1.6324,-2.29962,-1.43799,0.761619,-3.70633
1.6325,-2.29955,-1.43836,0.761898,-3.70628
1.6326,-2.29947,-1.43873,0.762178,-3.70622
1.6327,-2.2994,-1.4391,0.762457,-3.70617
1.6328,-2.29932,-1.43947,0.762736,-3.70611
1.6329,-2.29924,-1.43984,0.763015,-3.70606
1.633,-2.29917,-1.44021,0.763295,-3.70601
1.6331,-2.29909,-1.44058,0.763574,-3.70595
1.6332,-2.29901,-1.44096,0.763853,-3.7059
1.6333,-2.29894,-1.44133,0.764133,-3.70585
1.6334,-2.29886,-1.4417,0.764412,-3.70579
1.6335,-2.29879,-1.44207,0.764692,-3.70574
1.6336,-2.29871,-1.44244,0.764971,-3.70569
1.6337,-2.29863,-1.44281,0.765251,-3.70563
1.6338,-2.29856,-1.44318,0.76553,-3.70558
1.6339,-2.29848,-1.44355,0.76581,-3.70553
1.634,-2.2984,-1.44392,0.766089,-3.70547
1.6341,-2.29833,-1.44429,0.766369,-3.70542
1.6342,-2.29825,-1.44466,0.766649,-3.70537
1.6343,-2.29817,-1.44503,0.766928,-3.70531
1.6344,-2.2981,-1.4454,0.767208,-3.70526
1.6345,-2.29802,-1.44577,0.767488,-3.70521
1.6346,-2.29794,-1.44614,0.767767,-3.70515
1.6347,-2.29787,-1.44651,0.768047,-3.7051
1.6348,-2.29779,-1.44688,0.768327,-3.70505
1.6349,-2.29771,-1.44725,0.768607,-3.705
1.635,-2.29764,-1.44763,0.768887,-3.70494
1.6351,-2.29756,-1.448,0.769166,-3.70489
1.6352,-2.29748,-1.44837,0.769446,-3.70484
1.6353,-2.2974,-1.44874,0.769726,-3.70478
1.6354,-2.29733,-1.44911,0.770006,-3.70473
1.6355,-2.29725,-1.44948,0.770286,-3.70468
1.6356,-2.29717,-1.44985,0.770566,-3.70463
1.6357,-2.2971,-1.45022,0.770846,-3.70457
1.6358,-2.29702,-1.45059,0.771126,-3.70452
1.6359,-2.29694,-1.45096,0.771406,-3.70447
1.636,-2.29686,-1.45133,0.771686,-3.70442
1.6361,-2.29679,-1.4517,0.771966,-3.70436
1.6362,-2.29671,-1.45207,0.772246,-3.70431
1.6363,-2.29663,-1.45244,0.772527,-3.70426
1.6364,-2.29656,-1.45281,0.772807,-3.7042
1.6365,-2.29648,-1.45318,0.773087,-3.70415
1.6366,-2.2964,-1.45355,0.773367,-3.7041
1.6367,-2.29632,-1.45392,0.773647,-3.70405
1.6368,-2.29625,-1.45429,0.773928,-3.704
1.6369,-2.29617,-1.45466,0.774208,-3.70394
1.637,-2.29609,-1.45503,0.774488,-3.70389
1.6371,-2.29601,-1.4554,0.774769,-3.70384
1.6372,-2.29594,-1.45577,0.775049,-3.70379
1.6373,-2.29586,-1.45615,0.775329,-3.70373
1.6374,-2.29578,-1.45652,0.77561,-3.70368
1.6375,-2.2957,-1.45689,0.77589,-3.70363
1.6376,-2.29563,-1.45726,0.776171,-3.70358
1.6377,-2.29555,-1.45763,0.776451,-3.70353
1.6378,-2.29547,-1.458,0.776732,-3.70347
1.6379,-2.29539,-1.45837,0.777012,-3.70342
1.638,-2.29532,-1.45874,0.777293,-3.70337
1.6381,-2.29524,-1.45911,0.777573,-3.70332
1.6382,-2.29516,-1.45948,0.777854,-3.70327
1.6383,-2.29508,-1.45985,0.778134,-3.70321
1.6384,-2.295,-1.46022,0.778415,-3.70316
1.6385,-2.29493,-1.46059,0.778696,-3.70311
1.6386,-2.29485,-1.46096,0.778976,-3.70306
1.6387,-2.29477,-1.46133,0.779257,-3.70301
1.6388,-2.29469,-1.4617,0.779538,-3.70295
1.6389,-2.29462,-1.46207,0.779819,-3.7029
1.639,-2.29454,-1.46244,0.780099,-3.70285
1.6391,-2.29446,-1.46281,0.78038,-3.7028
1.6392,-2.29438,-1.46318,0.780661,-3.70275
1.6393,-2.2943,-1.46355,0.780942,-3.7027
1.6394,-2.29422,-1.46392,0.781223,-3.70264
1.6395,-2.29415,-1.46429,0.781504,-3.70259
1.6396,-2.29407,-1.46466,0.781785,-3.70254
1.6397,-2.29399,-1.46503,0.782066,-3.70249
1.6398,-2.29391,-1.4654,0.782347,-3.70244
1.6399,-2.29383,-1.46577,0.782628,-3.70239
1.64,-2.29376,-1.46614,0.782909,-3.70234
1.6401,-2.29368,-1.46651,0.78319,-3.70228
1.6402,-2.2936,-1.46688,0.783471,-3.70223
1.6403,-2.29352,-1.46725,0.783752,-3.70218
1.6404,-2.29344,-1.46762,0.784033,-3.70213
1.6405,-2.29336,-1.46799,0.784314,-3.70208
1.6406,-2.29329,-1.46836,0.784596,-3.70203
1.6407,-2.29321,-1.46873,0.784877,-3.70198
1.6408,-2.29313,-1.46911,0.785158,-3.70193
1.6409,-2.29305,-1.46948,0.785439,-3.70188
1.641,-2.29297,-1.46985,0.785721,-3.70182
1.6411,-2.29289,-1.47022,0.786002,-3.70177
1.6412,-2.29281,-1.47059,0.786283,-3.70172
1.6413,-2.29274,-1.47096,0.786565,-3.70167
1.6414,-2.29266,-1.47133,0.786846,-3.70162
1.6415,-2.29258,-1.4717,0.787127,-3.70157
1.6416,-2.2925,-1.47207,0.787409,-3.70152
1.6417,-2.29242,-1.47244,0.78769,-3.70147
1.6418,-2.29234,-1.47281,0.787972,-3.70142
1.6419,-2.29226,-1.47318,0.788253,-3.70137
1.642,-2.29218,-1.47355,0.788535,-3.70132
1.6421,-2.29211,-1.47392,0.788816,-3.70127
1.6422,-2.29203,-1.47429,0.789098,-3.70121
1.6423,-2.29195,-1.47466,0.78938,-3.70116
1.6424,-2.29187,-1.47503,0.789661,-3.70111
1.6425,-2.29179,-1.4754,0.789943,-3.70106
1.6426,-2.29171,-1.47577,0.790225,-3.70101
1.6427,-2.29163,-1.47614,0.790506,-3.70096
1.6428,-2.29155,-1.47651,0.790788,-3.70091
1.6429,-2.29147,-1.47688,0.79107,-3.70086
1.643,-2.29139,-1.47725,0.791351,-3.70081
1.6431,-2.29132,-1.47762,0.791633,-3.70076
1.6432,-2.29124,-1.47799,0.791915,-3.70071
1.6433,-2.29116,-1.47836,0.792197,-3.70066
1.6434,-2.29108,-1.47873,0.792479,-3.70061
1.6435,-2.291,-1.4791,0.792761,-3.70056
1.6436,-2.29092,-1.47947,0.793043,-3.70051
1.6437,-2.29084,-1.47984,0.793325,-3.70046
1.6438,-2.29076,-1.48021,0.793607,-3.70041
1.6439,-2.29068,-1.48058,0.793889,-3.70036
1.644,-2.2906,-1.48095,0.794171,-3.70031
1.6441,-2.29052,-1.48132,0.794453,-3.70026
1.6442,-2.29044,-1.48169,0.794735,-3.70021
1.6443,-2.29036,-1.48206,0.795017,-3.70016
1.6444,-2.29028,-1.48243,0.795299,-3.70011
1.6445,-2.2902,-1.4828,0.795581,-3.70006
1.6446,-2.29012,-1.48317,0.795863,-3.70001
1.6447,-2.29004,-1.48354,0.796146,-3.69996
1.6448,-2.28997,-1.48391,0.796428,-3.69991
1.6449,-2.28989,-1.48428,0.79671,-3.69986
1.645,-2.28981,-1.48465,0.796992,-3.69981
1.6451,-2.28973,-1.48502,0.797275,-3.69976
1.6452,-2.28965,-1.48539,0.797557,-3.69971
1.6453,-2.28957,-1.48576,0.797839,-3.69966
1.6454,-2.28949,-1.48613,0.798122,-3.69961
1.6455,-2.28941,-1.4865,0.798404,-3.69956
1.6456,-2.28933,-1.48687,0.798686,-3.69951
1.6457,-2.28925,-1.48724,0.798969,-3.69946
1.6458,-2.28917,-1.48761,0.799251,-3.69941
1.6459,-2.28909,-1.48798,0.799534,-3.69936
1.646,-2.28901,-1.48835,0.799816,-3.69931
1.6461,-2.28893,-1.48872,0.800099,-3.69926
1.6462,-2.28885,-1.48909,0.800382,-3.69922
1.6463,-2.28877,-1.48946,0.800664,-3.69917
1.6464,-2.28869,-1.48983,0.800947,-3.69912
1.6465,-2.28861,-1.4902,0.801229,-3.69907
1.6466,-2.28853,-1.49057,0.801512,-3.69902
1.6467,-2.28845,-1.49094,0.801795,-3.69897
1.6468,-2.28837,-1.49131,0.802078,-3.69892
1.6469,-2.28829,-1.49168,0.80236,-3.69887
1.647,-2.28821,-1.49205,0.802643,-3.69882
1.6471,-2.28813,-1.49242,0.802926,-3.69877
1.6472,-2.28805,-1.49279,0.803209,-3.69872
1.6473,-2.28797,-1.49316,0.803492,-3.69867
1.6474,-2.28788,-1.49353,0.803774,-3.69863
1.6475,-2.2878,-1.4939,0.804057,-3.69858
1.6476,-2.28772,-1.49427,0.80434,-3.69853
1.6477,-2.28764,-1.49464,0.804623,-3.69848
1.6478,-2.28756,-1.49501,0.804906,-3.69843
1.6479,-2.28748,-1.49538,0.805189,-3.69838
1.648,-2.2874,-1.49575,0.805472,-3.69833
1.6481,-2.28732,-1.49612,0.805755,-3.69828
1.6482,-2.28724,-1.49649,0.806038,-3.69824
1.6483,-2.28716,-1.49686,0.806321,-3.69819
1.6484,-2.28708,-1.49723,0.806605,-3.69814
1.6485,-2.287,-1.49759,0.806888,-3.69809
1.6486,-2.28692,-1.49796,0.807171,-3.69804
1.6487,-2.28684,-1.49833,0.807454,-3.69799
1.6488,-2.28676,-1.4987,0.807737,-3.69794
1.6489,-2.28668,-1.49907,0.808021,-3.6979
1.649,-2.2866,-1.49944,0.808304,-3.69785
1.6491,-2.28651,-1.49981,0.808587,-3.6978
1.6492,-2.28643,-1.50018,0.80887,-3.69775
1.6493,-2.28635,-1.50055,0.809154,-3.6977
1.6494,-2.28627,-1.50092,0.809437,-3.69765
1.6495,-2.28619,-1.50129,0.809721,-3.69761
1.6496,-2.28611,-1.50166,0.810004,-3.69756
1.6497,-2.28603,-1.50203,0.810287,-3.69751
1.6498,-2.28595,-1.5024,0.810571,-3.69746
1.6499,-2.28587,-1.50277,0.810854,-3.69741
1.65,-2.28579,-1.50314,0.811138,-3.69736
1.6501,-2.2857,-1.50351,0.811421,-3.69732
1.6502,-2.28562,-1.50388,0.811705,-3.69727
1.6503,-2.28554,-1.50425,0.811989,-3.69722
1.6504,-2.28546,-1.50462,0.812272,-3.69717
1.6505,-2.28538,-1.50499,0.812556,-3.69712
1.6506,-2.2853,-1.50536,0.81284,-3.69708
1.6507,-2.28522,-1.50573,0.813123,-3.69703
1.6508,-2.28514,-1.5061,0.813407,-3.69698
1.6509,-2.28505,-1.50647,0.813691,-3.69693
1.651,-2.28497,-1.50684,0.813975,-3.69689
1.6511,-2.28489,-1.50721,0.814258,-3.69684
1.6512,-2.28481,-1.50758,0.814542,-3.69679
1.6513,-2.28473,-1.50795,0.814826,-3.69674
1.6514,-2.28465,-1.50832,0.81511,-3.6967
1.6515,-2.28457,-1.50869,0.815394,-3.69665
1.6516,-2.28448,-1.50906,0.815678,-3.6966
1.6517,-2.2844,-1.50943,0.815962,-3.69655
1.6518,-2.28432,-1.5098,0.816246,-3.6965
1.6519,-2.28424,-1.51017,0.81653,-3.69646
1.652,-2.28416,-1.51054,0.816814,-3.69641
1.6521,-2.28408,-1.5109,0.817098,-3.69636
1.6522,-2.28399,-1.51127,0.817382,-3.69632
1.6523,-2.28391,-1.51164,0.817666,-3.69627
1.6524,-2.28383,-1.51201,0.81795,-3.69622
1.6525,-2.28375,-1.51238,0.818234,-3.69617
1.6526,-2.28367,-1.51275,0.818518,-3.69613
1.6527,-2.28359,-1.51312,0.818803,-3.69608
1.6528,-2.2835,-1.51349,0.819087,-3.69603
1.6529,-2.28342,-1.51386,0.819371,-3.69598
1.653,-2.28334,-1.51423,0.819655,-3.69594
1.6531,-2.28326,-1.5146,0.81994,-3.69589
1.6532,-2.28318,-1.51497,0.820224,-3.69584
1.6533,-2.28309,-1.51534,0.820508,-3.6958
1.6534,-2.28301,-1.51571,0.820793,-3.69575
1.6535,-2.28293,-1.51608,0.821077,-3.6957
1.6536,-2.28285,-1.51645,0.821361,-3.69566
1.6537,-2.28276,-1.51682,0.821646,-3.69561
1.6538,-2.28268,-1.51719,0.82193,-3.69556
1.6539,-2.2826,-1.51756,0.822215,-3.69552
1.654,-2.28252,-1.51793,0.822499,-3.69547
1.6541,-2.28244,-1.5183,0.822784,-3.69542
1.6542,-2.28235,-1.51867,0.823069,-3.69538
1.6543,-2.28227,-1.51904,0.823353,-3.69533
1.6544,-2.28219,-1.51941,0.823638,-3.69528
1.6545,-2.28211,-1.51977,0.823922,-3.69524
1.6546,-2.28202,-1.52014,0.824207,-3.69519
1.6547,-2.28194,-1.52051,0.824492,-3.69514
1.6548,-2.28186,-1.52088,0.824777,-3.6951
1.6549,-2.28178,-1.52125,0.825061,-3.69505
1.655,-2.28169,-1.52162,0.825346,-3.695
1.6551,-2.28161,-1.52199,0.825631,-3.69496
1.6552,-2.28153,-1.52236,0.825916,-3.69491
1.6553,-2.28145,-1.52273,0.826201,-3.69486
1.6554,-2.28136,-1.5231,0.826486,-3.69482
1.6555,-2.28128,-1.52347,0.82677,-3.69477
1.6556,-2.2812,-1.52384,0.827055,-3.69473
1.6557,-2.28112,-1.52421,0.82734,-3.69468
1.6558,-2.28103,-1.52458,0.827625,-3.69463
1.6559,-2.28095,-1.52495,0.82791,-3.69459
1.656,-2.28087,-1.52532,0.828195,-3.69454
1.6561,-2.28078,-1.52569,0.82848,-3.69449
1.6562,-2.2807,-1.52606,0.828765,-3.69445
1.6563,-2.28062,-1.52643,0.829051,-3.6944
1.6564,-2.28054,-1.52679,0.829336,-3.69436
1.6565,-2.28045,-1.52716,0.829621,-3.69431
1.6566,-2.28037,-1.52753,0.829906,-3.69426
1.6567,-2.28029,-1.5279,0.830191,-3.69422
1.6568,-2.2802,-1.52827,0.830477,-3.69417
1.6569,-2.28012,-1.52864,0.830762,-3.69413
1.657,-2.28004,-1.52901,0.831047,-3.69408
1.6571,-2.27995,-1.52938,0.831332,-3.69404
1.6572,-2.27987,-1.52975,0.831618,-3.69399
1.6573,-2.27979,-1.53012,0.831903,-3.69394
1.6574,-2.27971,-1.53049,0.832188,-3.6939
1.6575,-2.27962,-1.53086,0.832474,-3.69385
1.6576,-2.27954,-1.53123,0.832759,-3.69381
1.6577,-2.27946,-1.5316,0.833045,-3.69376
1.6578,-2.27937,-1.53197,0.83333,-3.69372
